[2022-05-11 13:55:00,775]:[INFO]:#-------------------------------------------------
[2022-05-11 13:55:00,994]:[INFO]:query_search: restaurant near Phuong Hang Bac
[2022-05-11 13:55:17,448]:[INFO]:Scrolling url ...
[2022-05-11 13:56:50,890]:[INFO]:#-------------------------------------------------
[2022-05-11 13:56:51,687]:[INFO]:query_search: restaurant near Phuong Hang Bac
[2022-05-11 13:57:07,775]:[INFO]:Scrolling url ...
[2022-05-11 13:59:09,389]:[INFO]:all_link_restaurant: 220
[2022-05-11 13:59:14,396]:[INFO]:Time run Phuong Hang Bac: 0:00:02.378462 minutes
[2022-05-11 13:59:14,396]:[INFO]:Save to data/url/restaurant_Phuong Hang Bac.txt
[2022-05-11 13:59:14,396]:[INFO]:query_search: restaurant near Phuong Hang Gai
[2022-05-11 13:59:28,949]:[INFO]:Scrolling url ...
[2022-05-11 14:01:31,707]:[INFO]:all_link_restaurant: 220
[2022-05-11 14:01:36,710]:[INFO]:Time run Phuong Hang Gai: 0:00:02.371897 minutes
[2022-05-11 14:01:36,710]:[INFO]:Save to data/url/restaurant_Phuong Hang Gai.txt
[2022-05-11 14:01:36,711]:[INFO]:query_search: restaurant near Phuong Chuong Duong
[2022-05-11 14:01:51,471]:[INFO]:Scrolling url ...
[2022-05-11 14:03:38,336]:[INFO]:all_link_restaurant: 180
[2022-05-11 14:03:43,342]:[INFO]:Time run Phuong Chuong Duong: 0:00:02.110521 minutes
[2022-05-11 14:03:43,343]:[INFO]:Save to data/url/restaurant_Phuong Chuong Duong.txt
[2022-05-11 14:03:43,343]:[INFO]:query_search: restaurant near Phuong Hang Trong
[2022-05-11 14:03:57,838]:[INFO]:Scrolling url ...
[2022-05-11 14:06:08,714]:[INFO]:all_link_restaurant: 240
[2022-05-11 14:06:13,720]:[INFO]:Time run Phuong Hang Trong: 0:00:02.506283 minutes
[2022-05-11 14:06:13,720]:[INFO]:Save to data/url/restaurant_Phuong Hang Trong.txt
[2022-05-11 14:06:13,721]:[INFO]:query_search: restaurant near Phuong Cua Nam
[2022-05-11 14:06:28,131]:[INFO]:Scrolling url ...
[2022-05-11 14:07:40,062]:[INFO]:all_link_restaurant: 103
[2022-05-11 14:07:45,068]:[INFO]:Time run Phuong Cua Nam: 0:00:01.522455 minutes
[2022-05-11 14:07:45,068]:[INFO]:Save to data/url/restaurant_Phuong Cua Nam.txt
